,event_id,name,type,location,start_time,end_time,date,start_datetime,end_datetime
835,835,Music Festival #835,Conference,"Durham, United Kingdom",15:30,16:00,07/07/2024,07/07/2024 15:30,07/07/2024 16:00
836,836,Food Fair #836,Workshop,"Durham, United Kingdom",08:15,09:00,20/07/2024,20/07/2024 08:15,20/07/2024 09:00
837,837,Networking Evening #837,Exhibition,"Durham, United Kingdom",14:00,14:45,23/07/2024,23/07/2024 14:00,23/07/2024 14:45
838,838,Sports Day #838,Workshop,"Durham, United Kingdom",13:15,15:30,08/09/2024,08/09/2024 13:15,08/09/2024 15:30
839,839,Science Seminar #839,Movie Screening,"Durham, United Kingdom",12:45,13:00,14/06/2024,14/06/2024 12:45,14/06/2024 13:00
840,840,Sports Day #840,Ball,"Durham, United Kingdom",09:00,09:00,29/11/2024,29/11/2024 09:00,29/11/2024 09:00
841,841,Music Festival #841,Concert,"Durham, United Kingdom",18:45,20:15,01/09/2024,01/09/2024 18:45,01/09/2024 20:15
842,842,Music Festival #842,Charity Event,"Durham, United Kingdom",22:15,22:30,23/09/2024,23/09/2024 22:15,23/09/2024 22:30
843,843,Music Festival #843,Movie Screening,"Durham, United Kingdom",20:15,21:00,02/07/2024,02/07/2024 20:15,02/07/2024 21:00
844,844,Music Festival #844,Fair,"Durham, United Kingdom",21:15,23:00,05/10/2024,05/10/2024 21:15,05/10/2024 23:00
845,845,Sports Day #845,Conference,"Durham, United Kingdom",23:15,23:59,08/07/2024,08/07/2024 23:15,08/07/2024 23:59
846,846,Art Exhibition #846,Fair,"Durham, United Kingdom",21:15,22:00,21/09/2024,21/09/2024 21:15,21/09/2024 22:00
847,847,Sports Day #847,Charity Event,"Durham, United Kingdom",22:45,23:00,07/06/2024,07/06/2024 22:45,07/06/2024 23:00
848,848,Historical Lecture #848,Exhibition,"Durham, United Kingdom",18:45,21:15,29/06/2024,29/06/2024 18:45,29/06/2024 21:15
849,849,Shakespeare Play #849,Movie Screening,"Durham, United Kingdom",13:15,13:45,31/08/2024,31/08/2024 13:15,31/08/2024 13:45
850,850,Shakespeare Play #850,Networking Event,"Durham, United Kingdom",15:30,16:00,08/08/2024,08/08/2024 15:30,08/08/2024 16:00
851,851,Sports Day #851,Networking Event,"Durham, United Kingdom",12:30,12:45,22/10/2024,22/10/2024 12:30,22/10/2024 12:45
852,852,Historical Lecture #852,Conference,"Durham, United Kingdom",17:15,19:30,03/08/2024,03/08/2024 17:15,03/08/2024 19:30
853,853,Startup Workshop #853,Party,"Durham, United Kingdom",15:45,16:30,27/11/2024,27/11/2024 15:45,27/11/2024 16:30
854,854,Startup Workshop #854,Charity Event,"Durham, United Kingdom",15:45,17:00,15/11/2024,15/11/2024 15:45,15/11/2024 17:00
855,855,Networking Evening #855,Ball,"Durham, United Kingdom",18:30,19:00,17/06/2024,17/06/2024 18:30,17/06/2024 19:00
856,856,Tech Conference #856,Sports Event,"Durham, United Kingdom",22:30,23:59,21/06/2024,21/06/2024 22:30,21/06/2024 23:59
857,857,Tech Conference #857,Sports Event,"Durham, United Kingdom",17:45,19:45,22/06/2024,22/06/2024 17:45,22/06/2024 19:45
858,858,Film Night #858,Festival,"Durham, United Kingdom",13:00,15:45,26/09/2024,26/09/2024 13:00,26/09/2024 15:45
859,859,Food Fair #859,Workshop,"Durham, United Kingdom",22:30,23:59,09/07/2024,09/07/2024 22:30,09/07/2024 23:59
860,860,Historical Lecture #860,Festival,"Durham, United Kingdom",17:00,17:15,19/10/2024,19/10/2024 17:00,19/10/2024 17:15
861,861,Art Exhibition #861,Play,"Durham, United Kingdom",18:45,20:45,26/11/2024,26/11/2024 18:45,26/11/2024 20:45
862,862,Food Fair #862,Exhibition,"Durham, United Kingdom",18:00,18:15,04/11/2024,04/11/2024 18:00,04/11/2024 18:15
863,863,Food Fair #863,Workshop,"Durham, United Kingdom",13:00,14:30,25/09/2024,25/09/2024 13:00,25/09/2024 14:30
864,864,Networking Evening #864,Movie Screening,"Durham, United Kingdom",21:00,21:00,13/08/2024,13/08/2024 21:00,13/08/2024 21:00
865,865,Art Exhibition #865,Conference,"Durham, United Kingdom",15:00,15:15,10/10/2024,10/10/2024 15:00,10/10/2024 15:15
866,866,Cultural Festival #866,Play,"Durham, United Kingdom",14:30,14:30,04/12/2024,04/12/2024 14:30,04/12/2024 14:30
867,867,Networking Evening #867,Fair,"Durham, United Kingdom",11:30,11:30,16/11/2024,16/11/2024 11:30,16/11/2024 11:30
868,868,Shakespeare Play #868,Play,"Durham, United Kingdom",19:00,21:00,14/11/2024,14/11/2024 19:00,14/11/2024 21:00
869,869,Cultural Festival #869,Ball,"Durham, United Kingdom",15:15,18:15,18/11/2024,18/11/2024 15:15,18/11/2024 18:15
870,870,Charity Run #870,Workshop,"Durham, United Kingdom",13:00,13:45,29/07/2024,29/07/2024 13:00,29/07/2024 13:45
871,871,Startup Workshop #871,Sports Event,"Durham, United Kingdom",22:45,23:15,26/09/2024,26/09/2024 22:45,26/09/2024 23:15
872,872,Winter Gala #872,Seminar,"Durham, United Kingdom",22:15,22:45,03/12/2024,03/12/2024 22:15,03/12/2024 22:45
873,873,Music Festival #873,Sports Event,"Durham, United Kingdom",13:15,13:45,21/10/2024,21/10/2024 13:15,21/10/2024 13:45
874,874,Tech Conference #874,Lecture,"Durham, United Kingdom",20:00,20:30,30/07/2024,30/07/2024 20:00,30/07/2024 20:30
875,875,Networking Evening #875,Concert,"Durham, United Kingdom",15:45,16:30,22/08/2024,22/08/2024 15:45,22/08/2024 16:30
876,876,Charity Run #876,Charity Event,"Durham, United Kingdom",20:15,22:45,12/10/2024,12/10/2024 20:15,12/10/2024 22:45
877,877,Cultural Festival #877,Charity Event,"Durham, United Kingdom",15:30,16:15,02/07/2024,02/07/2024 15:30,02/07/2024 16:15
878,878,Winter Gala #878,Movie Screening,"Durham, United Kingdom",22:45,23:15,05/09/2024,05/09/2024 22:45,05/09/2024 23:15
879,879,Winter Gala #879,Festival,"Durham, United Kingdom",17:45,18:00,27/06/2024,27/06/2024 17:45,27/06/2024 18:00
880,880,Networking Evening #880,Sports Event,"Durham, United Kingdom",23:15,23:59,20/08/2024,20/08/2024 23:15,20/08/2024 23:59
881,881,Historical Lecture #881,Festival,"Durham, United Kingdom",20:45,21:45,15/11/2024,15/11/2024 20:45,15/11/2024 21:45
882,882,Tech Conference #882,Lecture,"Durham, United Kingdom",19:30,19:45,26/07/2024,26/07/2024 19:30,26/07/2024 19:45
883,883,Tech Conference #883,Charity Event,"Durham, United Kingdom",20:45,20:45,05/08/2024,05/08/2024 20:45,05/08/2024 20:45
884,884,Music Festival #884,Exhibition,"Durham, United Kingdom",18:15,18:15,29/08/2024,29/08/2024 18:15,29/08/2024 18:15
885,885,Science Seminar #885,Charity Event,"Durham, United Kingdom",17:15,17:45,25/10/2024,25/10/2024 17:15,25/10/2024 17:45
886,886,Tech Conference #886,Fair,"Durham, United Kingdom",22:00,23:15,11/12/2024,11/12/2024 22:00,11/12/2024 23:15
887,887,Shakespeare Play #887,Conference,"Durham, United Kingdom",22:00,22:45,05/08/2024,05/08/2024 22:00,05/08/2024 22:45
888,888,Food Fair #888,Concert,"Durham, United Kingdom",20:15,20:45,24/08/2024,24/08/2024 20:15,24/08/2024 20:45
889,889,Music Festival #889,Charity Event,"Durham, United Kingdom",14:00,14:45,19/08/2024,19/08/2024 14:00,19/08/2024 14:45
890,890,Startup Workshop #890,Ball,"Durham, United Kingdom",17:00,19:45,09/10/2024,09/10/2024 17:00,09/10/2024 19:45
891,891,Art Exhibition #891,Play,"Durham, United Kingdom",16:00,16:30,01/12/2024,01/12/2024 16:00,01/12/2024 16:30
892,892,Shakespeare Play #892,Play,"Durham, United Kingdom",23:45,23:45,11/09/2024,11/09/2024 23:45,11/09/2024 23:45
893,893,Art Exhibition #893,Play,"Durham, United Kingdom",18:45,18:45,03/09/2024,03/09/2024 18:45,03/09/2024 18:45
894,894,Charity Run #894,Party,"Durham, United Kingdom",21:30,21:30,07/09/2024,07/09/2024 21:30,07/09/2024 21:30
895,895,Historical Lecture #895,Concert,"Durham, United Kingdom",16:15,16:15,08/06/2024,08/06/2024 16:15,08/06/2024 16:15
896,896,Startup Workshop #896,Ball,"Durham, United Kingdom",10:45,10:45,09/09/2024,09/09/2024 10:45,09/09/2024 10:45
897,897,Historical Lecture #897,Seminar,"Durham, United Kingdom",15:30,16:00,07/10/2024,07/10/2024 15:30,07/10/2024 16:00
898,898,Cultural Festival #898,Party,"Durham, United Kingdom",22:30,00:00,18/09/2024,18/09/2024 22:30,19/09/2024 00:00
899,899,Winter Gala #899,Seminar,"Durham, United Kingdom",14:00,14:15,20/11/2024,20/11/2024 14:00,20/11/2024 14:15
900,900,Charity Run #900,Ball,"Durham, United Kingdom",15:00,15:00,02/08/2024,02/08/2024 15:00,02/08/2024 15:00
901,901,Winter Gala #901,Concert,"Durham, United Kingdom",18:00,18:45,22/09/2024,22/09/2024 18:00,22/09/2024 18:45
902,902,Science Seminar #902,Workshop,"Durham, United Kingdom",19:45,21:15,05/07/2024,05/07/2024 19:45,05/07/2024 21:15
903,903,Charity Run #903,Play,"Durham, United Kingdom",22:45,23:59,10/06/2024,10/06/2024 22:45,10/06/2024 23:59
904,904,Shakespeare Play #904,Fair,"Durham, United Kingdom",23:30,23:45,07/06/2024,07/06/2024 23:30,07/06/2024 23:45
905,905,Charity Run #905,Conference,"Durham, United Kingdom",16:15,16:45,27/09/2024,27/09/2024 16:15,27/09/2024 16:45
906,906,Food Fair #906,Play,"Durham, United Kingdom",16:15,16:15,09/12/2024,09/12/2024 16:15,09/12/2024 16:15
907,907,Winter Gala #907,Seminar,"Durham, United Kingdom",15:30,15:30,17/08/2024,17/08/2024 15:30,17/08/2024 15:30
908,908,Film Night #908,Lecture,"Durham, United Kingdom",15:15,16:30,27/09/2024,27/09/2024 15:15,27/09/2024 16:30
909,909,Networking Evening #909,Movie Screening,"Durham, United Kingdom",12:45,12:45,24/07/2024,24/07/2024 12:45,24/07/2024 12:45
910,910,Science Seminar #910,Lecture,"Durham, United Kingdom",23:45,23:45,23/08/2024,23/08/2024 23:45,23/08/2024 23:45
911,911,Networking Evening #911,Lecture,"Durham, United Kingdom",17:00,18:00,24/08/2024,24/08/2024 17:00,24/08/2024 18:00
912,912,New Year Party #912,Party,"Durham, United Kingdom",16:45,17:30,15/09/2024,15/09/2024 16:45,15/09/2024 17:30
913,913,Shakespeare Play #913,Fair,"Durham, United Kingdom",08:00,10:45,06/10/2024,06/10/2024 08:00,06/10/2024 10:45
914,914,Cultural Festival #914,Play,"Durham, United Kingdom",22:30,23:45,08/06/2024,08/06/2024 22:30,08/06/2024 23:45
915,915,Sports Day #915,Lecture,"Durham, United Kingdom",19:45,19:45,02/10/2024,02/10/2024 19:45,02/10/2024 19:45
916,916,Cultural Festival #916,Seminar,"Durham, United Kingdom",20:00,21:00,27/06/2024,27/06/2024 20:00,27/06/2024 21:00
917,917,Film Night #917,Sports Event,"Durham, United Kingdom",17:15,18:30,12/07/2024,12/07/2024 17:15,12/07/2024 18:30
918,918,Winter Gala #918,Movie Screening,"Durham, United Kingdom",17:00,17:00,22/07/2024,22/07/2024 17:00,22/07/2024 17:00
919,919,Cultural Festival #919,Party,"Durham, United Kingdom",21:00,22:00,28/09/2024,28/09/2024 21:00,28/09/2024 22:00
920,920,Music Festival #920,Concert,"Durham, United Kingdom",21:00,21:30,23/10/2024,23/10/2024 21:00,23/10/2024 21:30
921,921,Sports Day #921,Exhibition,"Durham, United Kingdom",23:30,23:59,31/08/2024,31/08/2024 23:30,31/08/2024 23:59
922,922,Science Seminar #922,Movie Screening,"Durham, United Kingdom",22:15,22:15,24/06/2024,24/06/2024 22:15,24/06/2024 22:15
923,923,Sports Day #923,Festival,"Durham, United Kingdom",20:00,20:15,06/08/2024,06/08/2024 20:00,06/08/2024 20:15
924,924,Tech Conference #924,Fair,"Durham, United Kingdom",20:00,22:30,20/10/2024,20/10/2024 20:00,20/10/2024 22:30
925,925,Music Festival #925,Sports Event,"Durham, United Kingdom",18:00,22:00,28/06/2024,28/06/2024 18:00,28/06/2024 22:00
926,926,Sports Day #926,Festival,"Durham, United Kingdom",16:45,17:30,01/08/2024,01/08/2024 16:45,01/08/2024 17:30
927,927,Networking Evening #927,Fair,"Durham, United Kingdom",18:30,20:15,29/10/2024,29/10/2024 18:30,29/10/2024 20:15
928,928,Food Fair #928,Conference,"Durham, United Kingdom",23:00,23:59,01/09/2024,01/09/2024 23:00,01/09/2024 23:59
929,929,Historical Lecture #929,Ball,"Durham, United Kingdom",22:45,22:45,01/08/2024,01/08/2024 22:45,01/08/2024 22:45
930,930,Historical Lecture #930,Workshop,"Durham, United Kingdom",15:30,15:30,12/10/2024,12/10/2024 15:30,12/10/2024 15:30
931,931,Networking Evening #931,Festival,"Durham, United Kingdom",20:45,22:00,17/07/2024,17/07/2024 20:45,17/07/2024 22:00
932,932,Charity Run #932,Lecture,"Durham, United Kingdom",15:30,16:30,02/11/2024,02/11/2024 15:30,02/11/2024 16:30
933,933,Shakespeare Play #933,Festival,"Durham, United Kingdom",22:30,23:15,09/08/2024,09/08/2024 22:30,09/08/2024 23:15
934,934,Historical Lecture #934,Sports Event,"Durham, United Kingdom",20:30,22:15,23/11/2024,23/11/2024 20:30,23/11/2024 22:15
935,935,Food Fair #935,Fair,"Durham, United Kingdom",17:15,17:15,26/10/2024,26/10/2024 17:15,26/10/2024 17:15
936,936,Networking Evening #936,Party,"Durham, United Kingdom",17:00,17:00,06/10/2024,06/10/2024 17:00,06/10/2024 17:00
937,937,Science Seminar #937,Exhibition,"Durham, United Kingdom",20:30,20:30,06/07/2024,06/07/2024 20:30,06/07/2024 20:30
938,938,Art Exhibition #938,Workshop,"Durham, United Kingdom",13:30,13:30,26/10/2024,26/10/2024 13:30,26/10/2024 13:30
939,939,Startup Workshop #939,Charity Event,"Durham, United Kingdom",19:15,22:15,06/09/2024,06/09/2024 19:15,06/09/2024 22:15
940,940,Music Festival #940,Conference,"Durham, United Kingdom",23:15,23:59,23/11/2024,23/11/2024 23:15,23/11/2024 23:59
941,941,Cultural Festival #941,Ball,"Durham, United Kingdom",16:45,16:45,11/12/2024,11/12/2024 16:45,11/12/2024 16:45
942,942,Winter Gala #942,Concert,"Durham, United Kingdom",18:15,20:00,12/10/2024,12/10/2024 18:15,12/10/2024 20:00
943,943,Art Exhibition #943,Seminar,"Durham, United Kingdom",18:15,19:15,09/06/2024,09/06/2024 18:15,09/06/2024 19:15
944,944,Networking Evening #944,Lecture,"Durham, United Kingdom",22:00,22:00,20/09/2024,20/09/2024 22:00,20/09/2024 22:00
945,945,Historical Lecture #945,Ball,"Durham, United Kingdom",21:30,21:30,30/09/2024,30/09/2024 21:30,30/09/2024 21:30
946,946,Startup Workshop #946,Workshop,"Durham, United Kingdom",16:45,16:45,22/11/2024,22/11/2024 16:45,22/11/2024 16:45
947,947,Food Fair #947,Conference,"Durham, United Kingdom",15:00,15:45,14/11/2024,14/11/2024 15:00,14/11/2024 15:45
948,948,Tech Conference #948,Concert,"Durham, United Kingdom",10:15,13:30,27/06/2024,27/06/2024 10:15,27/06/2024 13:30
949,949,Music Festival #949,Play,"Durham, United Kingdom",15:45,16:00,25/06/2024,25/06/2024 15:45,25/06/2024 16:00
950,950,Art Exhibition #950,Sports Event,"Durham, United Kingdom",21:45,22:15,16/06/2024,16/06/2024 21:45,16/06/2024 22:15
951,951,Charity Run #951,Conference,"Durham, United Kingdom",13:45,14:00,26/10/2024,26/10/2024 13:45,26/10/2024 14:00
952,952,Sports Day #952,Movie Screening,"Durham, United Kingdom",15:30,16:15,23/08/2024,23/08/2024 15:30,23/08/2024 16:15
953,953,Startup Workshop #953,Concert,"Durham, United Kingdom",17:30,19:30,19/06/2024,19/06/2024 17:30,19/06/2024 19:30
954,954,Tech Conference #954,Conference,"Durham, United Kingdom",17:00,17:45,04/07/2024,04/07/2024 17:00,04/07/2024 17:45
955,955,Historical Lecture #955,Networking Event,"Durham, United Kingdom",16:15,19:15,20/09/2024,20/09/2024 16:15,20/09/2024 19:15
956,956,Historical Lecture #956,Exhibition,"Durham, United Kingdom",11:15,15:15,22/08/2024,22/08/2024 11:15,22/08/2024 15:15
957,957,Art Exhibition #957,Networking Event,"Durham, United Kingdom",21:45,22:30,12/10/2024,12/10/2024 21:45,12/10/2024 22:30
958,958,Charity Run #958,Play,"Durham, United Kingdom",15:00,16:00,06/10/2024,06/10/2024 15:00,06/10/2024 16:00
959,959,Cultural Festival #959,Fair,"Durham, United Kingdom",19:30,21:45,28/08/2024,28/08/2024 19:30,28/08/2024 21:45
960,960,Winter Gala #960,Concert,"Durham, United Kingdom",13:30,13:30,16/08/2024,16/08/2024 13:30,16/08/2024 13:30
961,961,Art Exhibition #961,Play,"Durham, United Kingdom",17:45,18:00,27/10/2024,27/10/2024 17:45,27/10/2024 18:00
962,962,Food Fair #962,Charity Event,"Durham, United Kingdom",20:45,21:00,07/07/2024,07/07/2024 20:45,07/07/2024 21:00
963,963,Food Fair #963,Workshop,"Durham, United Kingdom",13:45,14:45,08/11/2024,08/11/2024 13:45,08/11/2024 14:45
964,964,Startup Workshop #964,Charity Event,"Durham, United Kingdom",22:00,23:45,15/10/2024,15/10/2024 22:00,15/10/2024 23:45
965,965,Cultural Festival #965,Festival,"Durham, United Kingdom",15:45,16:15,18/06/2024,18/06/2024 15:45,18/06/2024 16:15
966,966,Networking Evening #966,Play,"Durham, United Kingdom",14:15,17:45,03/11/2024,03/11/2024 14:15,03/11/2024 17:45
967,967,Science Seminar #967,Fair,"Durham, United Kingdom",15:15,16:00,23/06/2024,23/06/2024 15:15,23/06/2024 16:00
968,968,Tech Conference #968,Movie Screening,"Durham, United Kingdom",17:45,18:00,22/06/2024,22/06/2024 17:45,22/06/2024 18:00
969,969,Film Night #969,Charity Event,"Durham, United Kingdom",21:30,23:15,14/09/2024,14/09/2024 21:30,14/09/2024 23:15
970,970,Cultural Festival #970,Movie Screening,"Durham, United Kingdom",22:15,23:59,22/10/2024,22/10/2024 22:15,22/10/2024 23:59
971,971,Sports Day #971,Ball,"Durham, United Kingdom",09:30,11:00,21/06/2024,21/06/2024 09:30,21/06/2024 11:00
972,972,Sports Day #972,Movie Screening,"Durham, United Kingdom",19:45,19:45,14/09/2024,14/09/2024 19:45,14/09/2024 19:45
973,973,Sports Day #973,Party,"Durham, United Kingdom",23:30,23:45,07/08/2024,07/08/2024 23:30,07/08/2024 23:45
974,974,Startup Workshop #974,Festival,"Durham, United Kingdom",19:00,19:15,04/07/2024,04/07/2024 19:00,04/07/2024 19:15
975,975,Startup Workshop #975,Fair,"Durham, United Kingdom",14:45,15:15,05/07/2024,05/07/2024 14:45,05/07/2024 15:15
976,976,Food Fair #976,Networking Event,"Durham, United Kingdom",20:00,21:45,25/06/2024,25/06/2024 20:00,25/06/2024 21:45
977,977,Historical Lecture #977,Workshop,"Durham, United Kingdom",23:00,23:59,08/09/2024,08/09/2024 23:00,08/09/2024 23:59
978,978,Startup Workshop #978,Party,"Durham, United Kingdom",17:15,17:45,10/11/2024,10/11/2024 17:15,10/11/2024 17:45
979,979,Historical Lecture #979,Charity Event,"Durham, United Kingdom",17:45,19:00,16/11/2024,16/11/2024 17:45,16/11/2024 19:00
980,980,New Year Party #980,Networking Event,"Durham, United Kingdom",10:30,10:30,10/07/2024,10/07/2024 10:30,10/07/2024 10:30
981,981,Art Exhibition #981,Concert,"Durham, United Kingdom",15:45,18:00,14/09/2024,14/09/2024 15:45,14/09/2024 18:00
982,982,New Year Party #982,Sports Event,"Durham, United Kingdom",22:30,22:30,07/10/2024,07/10/2024 22:30,07/10/2024 22:30
983,983,Shakespeare Play #983,Sports Event,"Durham, United Kingdom",09:15,10:45,07/09/2024,07/09/2024 09:15,07/09/2024 10:45
984,984,Networking Evening #984,Festival,"Durham, United Kingdom",23:30,23:30,18/10/2024,18/10/2024 23:30,18/10/2024 23:30
985,985,Cultural Festival #985,Fair,"Durham, United Kingdom",21:15,22:45,11/12/2024,11/12/2024 21:15,11/12/2024 22:45
986,986,Art Exhibition #986,Seminar,"Durham, United Kingdom",09:30,10:45,16/08/2024,16/08/2024 09:30,16/08/2024 10:45
987,987,Networking Evening #987,Party,"Durham, United Kingdom",17:15,19:30,07/09/2024,07/09/2024 17:15,07/09/2024 19:30
988,988,Winter Gala #988,Exhibition,"Durham, United Kingdom",19:30,22:15,29/09/2024,29/09/2024 19:30,29/09/2024 22:15
989,989,Charity Run #989,Conference,"Durham, United Kingdom",11:15,14:00,15/09/2024,15/09/2024 11:15,15/09/2024 14:00
990,990,Tech Conference #990,Conference,"Durham, United Kingdom",18:00,22:00,13/11/2024,13/11/2024 18:00,13/11/2024 22:00
991,991,Networking Evening #991,Ball,"Durham, United Kingdom",14:00,14:00,01/11/2024,01/11/2024 14:00,01/11/2024 14:00
992,992,New Year Party #992,Party,"Durham, United Kingdom",14:15,15:15,12/09/2024,12/09/2024 14:15,12/09/2024 15:15
993,993,Shakespeare Play #993,Movie Screening,"Durham, United Kingdom",18:45,21:30,18/10/2024,18/10/2024 18:45,18/10/2024 21:30
994,994,Science Seminar #994,Party,"Durham, United Kingdom",09:00,11:00,26/10/2024,26/10/2024 09:00,26/10/2024 11:00
995,995,New Year Party #995,Party,"Durham, United Kingdom",20:15,22:30,19/08/2024,19/08/2024 20:15,19/08/2024 22:30
996,996,Winter Gala #996,Sports Event,"Durham, United Kingdom",18:00,20:30,23/07/2024,23/07/2024 18:00,23/07/2024 20:30
997,997,Science Seminar #997,Networking Event,"Durham, United Kingdom",18:45,18:45,15/08/2024,15/08/2024 18:45,15/08/2024 18:45
998,998,Sports Day #998,Conference,"Durham, United Kingdom",08:15,08:45,13/12/2024,13/12/2024 08:15,13/12/2024 08:45
999,999,Music Festival #999,Workshop,"Durham, United Kingdom",16:45,19:15,16/08/2024,16/08/2024 16:45,16/08/2024 19:15
1000,1000,New Year Party #1000,Festival,"Durham, United Kingdom",23:00,23:59,25/09/2024,25/09/2024 23:00,25/09/2024 23:59
